Length,SED,MinSED,LED,MaxLED,Sweep,CompSweep,Vol
4659,330,323,378,387,5.234159779614325,0.6060606060606061,0.435
4690,323,321,376,402,1.0543568902222775,2.1671826625387,0.449
4679,328,325,361,405,2.1378643664485426,0.0,0.454
4690,330,313,365,402,1.8365472910927456,0.30303030303030304,0.432
4705,329,317,393,404,4.249775962897608,0.911854103343465,0.446
4669,336,326,365,410,5.226048752834466,0.0,0.466
4675,333,314,373,388,1.172343514685857,0.3003003003003003,0.436
4690,333,318,338,359,1.7134251368485602,0.0,0.411
4679,326,320,379,393,1.3173247017200498,0.3067484662576687,0.467
4651,344,317,363,373,3.295700378583018,2.0348837209302326,0.425
4690,330,320,366,385,3.6730945821854912,2.727272727272727,0.43
4704,328,318,382,390,1.2083581201665674,1.524390243902439,0.455
4680,330,322,387,404,3.2139577594123043,0.30303030303030304,0.477
4695,335,320,361,377,2.4058810425484514,0.2985074626865672,0.446
4694,333,308,381,395,1.8937856775694613,0.9009009009009009,0.436
4705,338,323,353,388,2.538426525681874,0.2958579881656805,0.448
4680,330,314,363,381,1.4692378328741964,0.30303030303030304,0.435
4685,332,324,380,395,2.7217302946726667,0.6024096385542169,0.471
4680,332,325,382,395,2.268108578893889,0.30120481927710846,0.45
4680,330,323,364,388,2.2956841138659323,0.30303030303030304,0.455
4620,329,322,390,427,4.434548830849678,0.911854103343465,0.455
4675,341,312,343,374,1.5479743036265596,0.0,0.42
4665,330,320,350,369,3.489439853076217,0.6060606060606061,0.437
4710,331,326,394,410,1.6429203822528091,0.0,0.45
4665,326,319,371,392,3.669690240505853,0.6134969325153374,0.441
4720,330,314,354,368,1.9283746556473829,0.9090909090909091,0.425
4715,338,306,363,373,3.938937712264977,2.366863905325444,0.414
4694,324,317,395,417,3.810394756896814,3.3950617283950617,0.442
4675,330,323,370,382,1.4692378328741964,0.0,0.458
4679,333,325,371,398,3.33667000333667,0.3003003003003003,0.449
4680,328,315,351,368,2.788518738845925,0.0,0.422
4685,334,314,376,386,2.6892323138154826,0.5988023952095809,0.431
4699,331,324,368,378,1.6429203822528091,0.6042296072507553,0.442
4680,323,320,357,370,2.3962656595960854,0.30959752321981426,0.432
4694,330,326,364,388,3.2139577594123043,0.0,0.461
4705,328,317,352,364,2.3237656157049376,0.3048780487804878,0.43
4706,326,321,392,418,2.6346494034400996,0.3067484662576687,0.493
4675,330,319,347,377,1.3774104683195594,0.30303030303030304,0.43
4619,329,324,394,424,3.880230226993468,1.5197568389057752,0.464
4665,330,320,356,402,5.417814508723599,0.6060606060606061,0.456
4709,336,313,355,377,2.037273242630386,1.7857142857142856,0.438
4669,324,317,365,380,2.4767565919829293,1.2345679012345678,0.449
4695,330,318,363,386,1.3774104683195594,1.2121212121212122,0.448
4705,332,323,366,386,1.5423138336478444,0.0,0.449
4705,330,321,363,387,2.387511478420569,0.30303030303030304,0.455
4714,338,318,423,435,2.4508945765204304,0.8875739644970414,0.471
4705,329,316,353,389,2.586820151328979,0.60790273556231,0.439
4690,344,311,398,411,1.3520822065981613,2.9069767441860463,0.444
4699,331,317,355,395,2.4643805733792137,0.6042296072507553,0.463
4679,332,322,346,356,0.9979677747133111,2.108433734939759,0.426
4680,328,320,368,378,1.673111243307555,1.2195121951219512,0.453
4680,334,319,381,387,1.972103696798021,4.191616766467066,0.448
4710,330,327,367,385,3.7649219467401283,2.727272727272727,0.461
4710,337,318,369,381,1.2327307627961854,0.8902077151335311,0.462
4710,329,314,363,389,0.6467050378322448,0.911854103343465,0.446
4715,331,326,383,391,2.281833864240012,0.3021148036253776,0.48
4739,339,315,343,368,0.9571792796790839,1.7699115044247788,0.419
4680,331,327,355,376,4.472394373910424,0.3021148036253776,0.456
4679,343,313,355,366,1.1899803653239722,0.5830903790087464,0.42
4685,329,322,369,407,6.374663944346412,0.303951367781155,0.442
4665,329,320,370,408,1.8477286795206993,0.0,0.452
4685,328,312,355,365,2.416716240333135,0.6097560975609756,0.41
4740,328,315,424,447,2.6955681142177275,1.524390243902439,0.471
4650,327,320,369,384,4.675999962592,0.9174311926605505,0.435
4680,327,314,350,398,1.9639199842886403,0.9174311926605505,0.438
4729,341,315,351,372,3.3539443245242127,0.8797653958944283,0.427
4700,324,320,370,380,2.953055936595031,3.3950617283950617,0.457
4690,334,324,379,390,1.3446161569077413,1.1976047904191618,0.477
4329,339,305,341,358,0.7831466833737959,0.8849557522123894,0.367
4680,337,321,379,406,4.842870853842158,0.5934718100890208,0.456
4685,339,315,353,371,2.8715378390372517,0.2949852507374631,0.43
4715,324,320,370,391,4.572473708276177,0.0,0.454
4684,340,319,394,407,3.2006920415224918,0.0,0.455
4725,329,323,364,376,1.8477286795206993,1.82370820668693,0.444
