Length,SED,MinSED,LED,MaxLED,Sweep,CompSweep,Vol
3984,393,380,432,452,0.5827166249053085,1.0178117048346056,0.526
3814,406,376,499,508,1.395326263680264,1.9704433497536946,0.576
4010,402,384,454,478,2.8464641964307815,0.7462686567164178,0.559
3959,386,376,427,454,1.3423179145748878,1.5544041450777202,0.536
3896,408,363,450,456,1.2615340253748557,1.9607843137254901,0.5
3955,400,367,417,427,1.375,0.5,0.487
4039,395,381,466,484,1.730491908348021,0.0,0.589
4010,391,379,419,440,1.6352587960570641,0.0,0.533
4045,402,364,487,509,1.8563896933244224,2.4875621890547266,0.61
3966,381,379,429,448,1.6533366400066134,0.5249343832020997,0.511
3990,401,377,407,430,1.0572073556756487,0.7481296758104738,0.518
4000,391,378,409,436,2.158541610795324,0.5115089514066496,0.503
4120,391,371,446,474,0.7849242221073907,0.7672634271099744,0.577
4050,391,376,430,441,1.4390277405302163,0.5115089514066496,0.539
4125,404,383,455,473,1.1028330555827859,0.49504950495049505,0.555
4169,420,377,424,457,2.834467120181406,0.7142857142857143,0.567
4060,397,378,433,465,1.3958593735129339,0.5037783375314862,0.55
4084,385,379,425,429,0.7421150278293136,0.0,0.518
4110,389,383,440,454,0.7930161709214187,2.056555269922879,0.547
4105,383,380,423,457,3.6812576266795736,0.7832898172323759,0.531
4080,392,383,445,492,1.1063098708871302,3.316326530612245,0.567
4055,393,377,412,426,1.4891647080913442,0.2544529262086514,0.505
4050,387,377,430,447,2.1366237338835146,1.8087855297157622,0.516
4005,385,375,401,436,1.7540900657783773,0.2597402597402597,0.499
3950,390,374,409,449,2.1696252465483234,0.0,0.495
3905,405,392,431,463,0.7925621094345374,0.49382716049382713,0.535
3970,384,376,419,440,2.034505208333333,0.5208333333333333,0.5
4110,388,379,425,437,1.195663726219577,0.7731958762886598,0.525
4080,397,370,412,443,2.0303409069279037,1.0075566750629723,0.497
4105,401,395,462,493,1.8034713714466952,0.0,0.619
4115,398,374,409,459,1.1363349410368426,2.0100502512562812,0.517
4150,396,382,432,455,1.0840730537700234,1.5151515151515151,0.552
3250,396,376,452,474,1.4029180695847363,0.25252525252525254,0.448
4110,408,392,410,439,1.7421184159938485,0.0,0.554
4149,396,387,438,448,1.4666870727476788,1.2626262626262625,0.589
4110,394,384,438,471,1.932541420804453,0.25380710659898476,0.575
4049,395,367,449,472,0.6409229290177856,1.0126582278481013,0.541
4125,384,376,470,485,1.6954210069444444,0.0,0.584
4115,398,370,435,448,1.7045024115552638,0.7537688442211055,0.51
4145,390,382,431,439,2.4326101249178174,0.0,0.53
4099,393,375,468,483,3.561046041087997,0.2544529262086514,0.54
3395,398,387,416,453,1.8938915683947375,0.5025125628140703,0.466
4110,388,385,490,506,4.981932192581572,1.2886597938144329,0.578
4110,408,389,470,500,1.6219723183391006,1.9607843137254901,0.597
4149,392,378,516,527,1.6920033319450227,1.7857142857142856,0.632
3334,390,371,455,465,1.5779092702169626,2.8205128205128207,0.456
