Length,SED,MinSED,LED,MaxLED,Sweep,CompSweep,Vol
4680,271,268,308,321,5.582712653694802,1.107011070110701,0.315
4690,271,257,309,349,4.9018940373905595,0.36900369003690037,0.312
4590,274,255,295,338,2.7971655389205607,0.7299270072992701,0.288
4560,268,259,307,359,6.961461349966585,0.7462686567164178,0.313
4549,268,257,306,361,6.961461349966585,1.4925373134328357,0.312
4561,274,254,297,337,2.7971655389205607,0.36496350364963503,0.286
4615,272,262,294,328,6.352724913494809,0.0,0.301
4645,285,263,295,322,4.801477377654663,1.4035087719298245,0.3
4615,278,270,302,330,7.11660887117644,0.7194244604316548,0.315
4580,272,264,295,321,6.082396193771626,0.7352941176470588,0.297
4570,291,248,375,406,3.3065268478171026,1.3745704467353952,0.462
4506,274,260,290,312,2.397570461931909,1.094890510948905,0.285
4570,263,258,306,352,4.192629646228802,2.6615969581749046,0.304
4535,271,262,311,319,3.1317656349995233,0.7380073800738007,0.301
4595,272,262,312,319,3.3791089965397925,0.0,0.306
4585,264,258,306,365,4.591368227731864,0.3787878787878788,0.307
4575,275,261,290,315,2.7768595041322315,0.0,0.29
4545,273,259,289,313,3.086047042090998,0.3663003663003663,0.288
4620,271,261,312,319,2.7232744652169765,0.36900369003690037,0.308
4600,263,258,307,358,4.481776518382512,2.2813688212927756,0.306
4375,263,257,315,324,4.337203082305657,4.182509505703422,0.296
4459,272,262,313,325,2.973615916955017,0.3676470588235294,0.309
4440,271,265,313,326,3.267929358260372,0.36900369003690037,0.308
4434,265,263,298,308,2.135991456034176,0.0,0.278
4385,268,258,298,302,1.9492091779906437,0.7462686567164178,0.274
4410,268,261,296,298,1.9492091779906437,0.3731343283582089,0.275
4680,273,263,300,321,6.037918125830213,0.7326007326007326,0.312
4694,272,262,300,326,6.082396193771626,0.7352941176470588,0.316
4690,290,282,318,331,10.70154577883472,1.0344827586206897,0.343
4710,283,272,291,309,4.869582589369327,1.0600706713780919,0.309
4735,277,267,301,313,5.734468062922754,0.0,0.32
4659,282,269,299,322,6.538906493637139,1.0638297872340425,0.311
4675,274,268,295,317,5.461132718844905,0.36496350364963503,0.311
4700,281,273,300,318,5.952305568571826,0.0,0.317
4739,271,263,302,317,4.62956659086886,0.0,0.31
4715,272,264,302,319,5.001081314878892,0.0,0.311
4704,282,271,298,317,6.538906493637139,1.4184397163120568,0.313
4675,272,269,294,309,6.217560553633219,0.3676470588235294,0.302
4690,268,260,326,334,3.8984183559812875,0.3731343283582089,0.315
4450,277,266,307,321,8.862359733607892,1.083032490974729,0.298
4691,267,257,327,333,3.5068523895692185,0.0,0.315
