Length,SED,MinSED,LED,MaxLED,Sweep,CompSweep,Vol
4679,353,312,361,381,1.2840164033095522,2.26628895184136,0.434
4685,337,329,365,408,1.7610439468516939,0.0,0.467
4684,338,330,373,381,3.763873813942089,0.2958579881656805,0.472
4690,341,334,375,388,1.8059700208976532,1.466275659824047,0.48
4690,333,333,357,388,2.975948921894868,0.9009009009009009,0.457
4680,334,326,391,427,1.0756929255261931,2.694610778443114,0.493
4690,338,331,369,390,2.88855432232765,0.0,0.474
4680,342,334,374,380,1.6244314489928524,0.29239766081871343,0.471
4666,340,323,374,391,3.1141868512110724,0.29411764705882354,0.464
4670,344,325,370,386,2.450648999459167,0.29069767441860467,0.463
4690,345,329,381,403,5.5450535601764335,0.2898550724637681,0.477
4695,338,325,385,416,2.275830678197542,0.0,0.483
4710,341,331,387,404,3.1819471796768175,0.8797653958944283,0.499
4665,357,315,379,427,2.118494456606172,0.2801120448179272,0.504
4684,345,340,379,391,6.553245116572148,0.5797101449275363,0.494
4650,350,334,378,398,7.102040816326531,0.2857142857142857,0.49
4760,347,332,381,393,2.242357298873008,0.0,0.503
4674,348,324,371,383,1.9817677368212445,0.28735632183908044,0.463
4729,342,319,385,394,1.1114530966793201,1.7543859649122806,0.434
4655,346,331,384,405,1.1694343279093857,0.2890173410404624,0.484
4690,344,325,372,395,1.8591130340724717,3.77906976744186,0.483
4665,342,328,367,391,1.1114530966793201,2.3391812865497075,0.469
4659,352,319,366,395,1.93698347107438,0.5681818181818182,0.475
4684,343,324,371,429,3.0599495108330714,3.206997084548105,0.466
4685,346,328,375,399,1.5035584215977815,1.7341040462427744,0.467
4680,332,329,404,427,1.6330381768036002,1.2048192771084338,0.465
4700,343,323,377,385,3.0599495108330714,0.8746355685131195,0.45
4694,339,328,363,410,3.8287171187163356,0.8849557522123894,0.471
4680,333,327,380,394,1.7134251368485602,0.6006006006006006,0.459
4660,344,332,402,439,1.6055976203353164,2.0348837209302326,0.535
4680,341,325,383,386,5.159914345421866,2.6392961876832843,0.468
4694,334,332,381,400,3.5856430850873102,0.5988023952095809,0.492
4690,337,325,385,411,1.144678565453601,2.3738872403560833,0.486
4669,341,329,386,400,2.8379528899820263,0.2932551319648094,0.476
4714,342,318,359,389,2.393898977463151,1.461988304093567,0.451
4719,361,332,362,379,2.071807306573768,0.2770083102493075,0.459
4690,340,328,375,390,1.9896193771626298,0.8823529411764706,0.464
4680,333,328,356,367,3.1563094626157686,0.0,0.434
4684,337,332,367,384,4.13845327510148,0.5934718100890208,0.463
4705,340,335,385,399,2.768166089965398,0.0,0.495
4680,339,328,376,403,5.22097788915864,0.5899705014749262,0.488
4680,336,331,399,434,2.48015873015873,0.8928571428571428,0.508
4725,341,321,377,387,3.955934331490097,0.2932551319648094,0.456
4695,340,326,355,386,1.7301038062283736,2.941176470588235,0.444
4694,351,328,381,400,1.2175225850439526,1.7094017094017095,0.462
4715,345,334,374,397,0.6721277042638102,0.8695652173913043,0.491
4689,347,326,386,411,2.6576086505161576,1.1527377521613833,0.485
4680,334,332,396,417,6.005952167521245,1.4970059880239521,0.476
4720,346,322,433,443,5.262454475592234,3.1791907514450863,0.517
4689,343,334,392,443,2.719955120740508,0.0,0.519
4684,346,324,367,397,2.7565237729292655,0.0,0.465
4659,333,330,401,418,1.8036054072090106,2.7027027027027026,0.506
4680,338,323,425,435,3.3262140681348686,1.183431952662722,0.498
4644,352,326,385,403,1.2106146694214874,0.5681818181818182,0.463
4680,364,341,368,389,5.962444149257337,2.197802197802198,0.484
4710,342,321,412,448,3.1633665059334493,2.631578947368421,0.491
4670,349,320,399,409,5.664978120048276,0.8595988538681949,0.489
4700,339,328,374,412,4.176782311326912,1.4749262536873156,0.492
4705,343,334,396,410,1.6149733529396766,3.206997084548105,0.505
4660,340,321,373,399,3.0276816608996535,10.0,0.472
4735,334,329,374,392,2.241026928179569,1.7964071856287425,0.472
4715,339,328,408,420,2.697505242731964,0.8849557522123894,0.494
4684,341,337,371,391,3.0959486072531193,0.5865102639296188,0.475
4684,345,325,361,399,3.5286704473850032,4.9275362318840585,0.449
4665,345,331,371,419,4.0327662255828605,0.0,0.468
4710,335,328,365,380,2.8514145689463133,1.1940298507462688,0.44
4710,343,320,371,399,1.4449761578933948,2.9154518950437316,0.462
4680,355,321,395,409,6.268597500495933,1.4084507042253522,0.489
4680,340,328,363,378,3.0276816608996535,0.5882352941176471,0.459
4684,337,327,385,397,4.050401077758895,3.5608308605341246,0.449
4680,347,326,359,380,1.3288043252580788,0.2881844380403458,0.462
4710,346,333,379,411,1.6706204684419794,0.0,0.494
4699,337,329,361,389,2.729618117620125,1.483679525222552,0.465
4709,335,331,368,396,1.6930274003118737,0.0,0.468
4680,351,326,367,389,2.922054204105486,0.8547008547008548,0.475
4670,340,332,369,407,1.9896193771626298,4.705882352941177,0.479
4710,357,311,420,458,2.510808244866574,0.5602240896358543,0.519
4684,336,333,370,390,2.2144274376417235,0.0,0.471
4729,339,322,362,393,3.0455704353425395,0.8849557522123894,0.456
4691,352,338,365,397,6.053073347107438,0.5681818181818182,0.471
4715,337,325,373,419,3.3459834990182182,0.0,0.489
4669,339,325,377,399,1.9143585593581678,1.4749262536873156,0.481
4684,340,331,390,420,3.0276816608996535,0.29411764705882354,0.467
4700,348,323,365,377,3.3029462280354074,0.8620689655172413,0.444
4715,351,315,398,414,3.00322237644175,1.4245014245014245,0.487
4705,343,327,394,403,3.5699410959719167,2.3323615160349855,0.478
4709,337,325,394,408,1.0566263681110162,2.3738872403560833,0.499
4684,346,329,365,381,2.672992749507167,2.023121387283237,0.473
4710,340,337,357,377,0.8650519031141868,0.0,0.471
4724,338,327,393,416,1.8381709323903226,0.591715976331361,0.489
4721,336,327,387,409,1.4172335600907031,0.5952380952380952,0.501
4684,338,331,385,399,1.488043135744547,0.591715976331361,0.484
4685,348,325,361,376,0.9908838684106223,0.0,0.453
4689,343,330,372,389,1.6999719504628172,0.5830903790087464,0.469
4695,337,327,372,410,4.930923051184742,0.5934718100890208,0.484
4655,344,330,359,382,1.6901027582477013,0.872093023255814,0.453
4695,340,324,364,405,2.249134948096886,0.29411764705882354,0.48
4709,336,325,389,423,5.846088435374149,0.8928571428571428,0.518
4709,342,330,375,413,3.847337642351493,0.5847953216374269,0.482
4680,341,322,384,411,2.8379528899820263,7.624633431085044,0.453
4735,342,336,386,435,3.248862897985705,1.461988304093567,0.499
4680,335,325,387,402,4.722655379817332,0.0,0.471
4695,338,327,394,420,2.363362627358986,0.8875739644970414,0.495
4695,345,331,376,417,2.8565427431211936,0.5797101449275363,0.516
4710,340,332,416,444,3.1141868512110724,0.29411764705882354,0.494
4684,352,320,361,380,0.8070764462809916,1.9886363636363635,0.432
4695,334,326,396,402,3.137437699451396,0.5988023952095809,0.49
4664,337,333,377,396,2.0252005388794476,0.5934718100890208,0.482
4684,343,333,382,402,1.1899803653239722,1.4577259475218658,0.488
4680,334,327,362,381,1.3446161569077413,1.4970059880239521,0.456
4680,356,339,364,401,3.4717838656735256,0.2808988764044944,0.483
4701,343,328,373,425,1.359977560370254,0.8746355685131195,0.497
4680,345,330,395,415,1.3442554085276204,0.2898550724637681,0.498
4694,339,323,366,384,2.61048894457932,0.2949852507374631,0.456
4669,345,330,390,405,1.1762234824616675,0.0,0.507
4680,352,325,372,391,1.2913223140495869,3.6931818181818183,0.452
4690,354,325,366,399,1.4363688595231259,1.1299435028248588,0.472
4619,337,325,424,445,3.610140091045972,4.154302670623145,0.508
4560,345,319,379,394,3.0245746691871456,5.797101449275362,0.456
4570,339,330,376,403,1.6533096649002357,3.2448377581120944,0.472
4560,347,318,372,401,3.155910272487937,0.2881844380403458,0.479
4549,334,330,398,419,6.3645164760299755,0.29940119760479045,0.483
4560,352,322,446,491,4.438920454545454,0.5681818181818182,0.549
4590,338,326,419,443,3.238682118973426,2.9585798816568047,0.505
4535,336,332,377,384,2.5687358276643995,0.2976190476190476,0.469
4565,344,316,358,374,0.8450513791238506,2.9069767441860463,0.423
4615,342,327,429,440,1.7954242330973633,0.5847953216374269,0.482
4560,333,329,377,407,1.6232448664881098,1.5015015015015014,0.485
4559,341,327,372,401,2.4079600278635374,3.225806451612903,0.461
4554,344,330,372,380,2.450648999459167,0.5813953488372093,0.436
4560,338,324,396,407,6.477364237946852,0.8875739644970414,0.491
4535,338,332,380,397,4.3765974580721965,0.0,0.464
4585,334,332,373,401,1.4342572340349242,1.1976047904191618,0.46
4590,340,327,369,406,1.4705882352941175,1.7647058823529411,0.476
4595,348,318,374,393,3.468093539437178,5.172413793103448,0.458
4600,346,323,368,386,1.0023722810651874,0.2890173410404624,0.45
4590,345,330,386,413,2.520478890989288,2.0289855072463765,0.485
4590,342,337,392,413,2.051913409254129,0.5847953216374269,0.497
4570,334,330,388,396,1.8824626196708378,0.0,0.443
4590,345,332,359,371,3.8647342995169085,1.1594202898550725,0.446
4545,345,332,375,409,2.6885108170552408,0.0,0.472
4579,335,332,390,399,3.11873468478503,0.0,0.471
4579,349,330,363,398,1.6420226434922538,1.146131805157593,0.459
4565,342,334,392,407,1.2824458807838308,1.7543859649122806,0.494
4574,342,328,369,399,1.7954242330973633,0.29239766081871343,0.454
4574,333,327,375,386,1.3527040554067582,1.2012012012012012,0.443
4590,343,336,370,394,1.6149733529396766,0.2915451895043732,0.468
4570,336,332,373,384,2.1258503401360542,0.0,0.468
4594,338,333,390,400,1.4005111865831028,0.591715976331361,0.456
4600,339,336,407,409,1.5662933667475918,4.424778761061947,0.512
4570,363,324,366,392,1.745478830377403,1.1019283746556474,0.436
4560,340,333,368,411,1.2110726643598615,2.0588235294117645,0.466
4600,356,339,360,389,3.1561671506122964,0.2808988764044944,0.465
4559,349,330,367,382,3.5303486835083455,0.0,0.461
4605,339,335,382,406,2.088391155663456,1.1799410029498525,0.486
4539,335,332,371,389,4.098908442860325,0.2985074626865672,0.461
4585,344,331,375,392,1.5210924824229315,2.3255813953488373,0.47
4575,358,316,399,413,2.2627258824630943,1.3966480446927374,0.482
4600,342,326,378,404,1.3679422728360864,0.8771929824561403,0.472
4594,339,332,388,419,1.392260770442304,0.0,0.489
4575,335,325,378,384,2.5840944531075967,0.5970149253731344,0.451
4561,338,324,371,384,1.9257028815517667,0.0,0.452
4540,343,324,373,415,1.1899803653239722,1.4577259475218658,0.456
4564,335,329,405,433,3.3860548006237474,1.4925373134328357,0.515
4604,345,328,393,430,3.192606595253098,0.2898550724637681,0.513
4560,344,326,398,425,2.8731746890210923,0.29069767441860467,0.48
4599,354,327,357,383,2.154553289284688,0.5649717514124294,0.442
4560,337,330,371,387,2.553513722934956,1.7804154302670623,0.445
4555,340,323,348,382,0.6920415224913495,2.0588235294117645,0.437
4575,335,332,389,426,4.722655379817332,1.1940298507462688,0.496
