Length,SED,MinSED,LED,MaxLED,Sweep,CompSweep,Vol
4319,289,285,321,338,3.3524502819650146,1.7301038062283738,0.325
4720,297,281,324,345,1.5871396342776813,4.040404040404041,0.35
4690,294,282,334,353,3.470776065528252,0.3401360544217687,0.367
4684,293,286,317,352,3.028573425433028,3.754266211604096,0.365
4684,317,288,326,351,5.274209117415836,1.8927444794952681,0.377
4675,300,292,321,334,5.777777777777779,0.0,0.36
4680,295,287,316,330,4.021832806664752,9.491525423728813,0.352
4710,290,284,339,354,3.4482758620689653,6.896551724137931,0.346
4679,292,285,321,335,3.2839181835241127,1.36986301369863,0.352
4680,293,286,359,375,3.378024205290685,9.556313993174061,0.388
4654,301,297,313,339,5.187580711029679,0.33222591362126247,0.352
4710,292,276,356,382,2.11109026083693,1.0273972602739725,0.401
4685,309,290,315,324,4.817712424461411,0.9708737864077669,0.347
4715,304,282,309,338,3.462603878116343,0.3289473684210526,0.344
4680,292,285,339,350,1.7592418840307749,2.054794520547945,0.374
4644,290,280,311,337,3.6860879904875152,2.413793103448276,0.335
4705,296,283,335,355,4.451241782322863,0.6756756756756757,0.368
4680,291,287,326,349,5.904512228244824,2.0618556701030926,0.363
4695,292,286,309,335,4.339463313942579,0.0,0.34
4669,305,296,317,345,5.912389142703574,0.32786885245901637,0.363
4665,304,282,328,352,5.951350415512465,0.9868421052631579,0.372
4680,291,280,335,362,3.3065268478171026,0.0,0.363
4689,287,283,305,325,4.249171411574744,0.0,0.331
4690,292,290,314,373,5.277725652092325,1.0273972602739725,0.365
4719,293,285,334,343,1.7472538992882851,2.04778156996587,0.377
4665,291,283,323,350,2.4798951358628263,0.0,0.36
4660,292,286,326,335,6.215987990242072,0.684931506849315,0.362
4670,314,293,324,342,6.288287557304556,0.3184713375796179,0.377
4675,288,282,329,351,4.460841049382716,0.3472222222222222,0.363
4684,307,282,314,352,5.092892232278326,0.6514657980456027,0.344
4694,301,278,323,336,2.9800995574000284,5.980066445182724,0.35
4675,291,285,344,364,2.2437146467330336,2.0618556701030926,0.364
4680,295,283,326,342,4.481470841712152,0.0,0.36
4694,293,285,351,369,3.378024205290685,4.778156996587031,0.362
4690,321,295,323,344,6.9875098261856925,0.9345794392523363,0.367
4684,293,280,357,380,3.028573425433028,3.0716723549488054,0.383
4710,289,288,321,325,2.87352881311287,0.6920415224913495,0.345
4690,299,289,315,346,7.270612185546023,0.33444816053511706,0.356
4660,292,288,307,330,4.92587727528617,6.164383561643835,0.346
4685,294,285,323,332,1.5040029617289092,2.7210884353741496,0.355
4709,290,287,317,330,1.78359096313912,0.0,0.343
4730,292,286,320,333,2.2283730531056483,0.3424657534246575,0.348
4700,296,283,339,345,3.880569758948138,2.7027027027027026,0.36
4685,329,254,340,359,2.9563658872331184,1.21580547112462,0.379
4679,297,281,334,386,6.802027004047205,0.6734006734006733,0.385
4695,310,286,317,335,5.82726326742976,3.870967741935484,0.343
4674,302,284,316,357,4.605061181527126,0.0,0.355
4689,284,276,331,343,1.9837333862328905,1.4084507042253522,0.34
4680,293,285,317,341,3.145057018718913,0.3412969283276451,0.352
4669,304,286,312,334,3.2461911357340725,3.9473684210526314,0.342
4715,291,287,320,330,2.0075341576032404,1.3745704467353952,0.352
4700,287,282,337,360,4.370576309048307,0.34843205574912894,0.35
